init_id,part_number,title,sbt_price,cost,has_stock,stock_eta,description,applications,sku
46-600-73,46-600-73,Valve Spring for Honda - F-12 /R-12 14751-MAT-003 2002-2006,5.95,3.53,True,,"Valve Spring, Honda N/A",2002 Honda F-12 Valve Spring 2003 Honda F-12 Valve Spring 2003 Honda R-12 Valve Spring 2004 Honda F-12 Valve Spring 2004 Honda R-12 Valve Spring 2005 Honda F-12 Valve Spring 2005 Honda R-12 Valve Spring 2006 Honda F-12 Valve Spring 2006 Honda R-12 Valve Spring,{1150: 'SD77463'}
46-600-74,46-600-74,Intake Valve Guide for Honda - F-12 /F-12X /R-12 /R-12X 12204-HW3-305 2002-2006,12.15,7.25,True,,"Intake Valve Guide, Honda N/A & Turbo


",2002 Honda F-12 Intake Valve Guide 2002 Honda F-12X Intake Valve Guide 2003 Honda F-12 Intake Valve Guide 2003 Honda F-12X Intake Valve Guide 2003 Honda R-12 Intake Valve Guide 2003 Honda R-12X Intake Valve Guide 2004 Honda F-12 Intake Valve Guide 2004 Honda F-12X Intake Valve Guide 2004 Honda R-12 Intake Valve Guide 2004 Honda R-12X Intake Valve Guide 2005 Honda F-12 Intake Valve Guide 2005 Honda F-12X Intake Valve Guide 2005 Honda R-12 Intake Valve Guide 2005 Honda R-12X Intake Valve Guide 2006 Honda F-12 Intake Valve Guide 2006 Honda F-12X Intake Valve Guide 2006 Honda R-12 Intake Valve Guide 2006 Honda R-12X Intake Valve Guide,{1151: 'SD77450'}
46-600-79,46-600-79,Valve Guide Seal die Honda - F-12 /F-12X /R-12 /R-12X 12209-HW1-671 2002-2006,8.45,5.05,True,,"Valve Guide Seal, Honda N/A & Turbo



",2002 Honda F-12 Valve Guide Seal 2002 Honda F-12X Valve Guide Seal 2003 Honda F-12 Valve Guide Seal 2003 Honda F-12X Valve Guide Seal 2003 Honda R-12 Valve Guide Seal 2003 Honda R-12X Valve Guide Seal 2004 Honda F-12 Valve Guide Seal 2004 Honda F-12X Valve Guide Seal 2004 Honda R-12 Valve Guide Seal 2004 Honda R-12X Valve Guide Seal 2005 Honda F-12 Valve Guide Seal 2005 Honda F-12X Valve Guide Seal 2005 Honda R-12 Valve Guide Seal 2005 Honda R-12X Valve Guide Seal 2006 Honda F-12 Valve Guide Seal 2006 Honda F-12X Valve Guide Seal 2006 Honda R-12 Valve Guide Seal 2006 Honda R-12X Valve Guide Seal,{1152: 'SD77452'}
46-600-81,46-600-81,Exhaust Valve for Honda - F-12 /F-12X /R-12 /R-12X 14721-HW1-671 2002-2006,36.05,21.6,True,,New Replacement OE Honda Exhaust Valve,2002 Honda F-12 Exhaust Valve 2002 Honda F-12X Exhaust Valve 2003 Honda F-12 Exhaust Valve 2003 Honda F-12X Exhaust Valve 2003 Honda R-12 Exhaust Valve 2003 Honda R-12X Exhaust Valve 2004 Honda F-12 Exhaust Valve 2004 Honda F-12X Exhaust Valve 2004 Honda R-12 Exhaust Valve 2004 Honda R-12X Exhaust Valve 2005 Honda F-12 Exhaust Valve 2005 Honda F-12X Exhaust Valve 2005 Honda R-12 Exhaust Valve 2005 Honda R-12X Exhaust Valve 2006 Honda F-12 Exhaust Valve 2006 Honda F-12X Exhaust Valve 2006 Honda R-12 Exhaust Valve 2006 Honda R-12X Exhaust Valve,{1153: 'SD29442'}
46-600-84,46-600-84,Valve Guide for Honda - F-12 /F-12X /R-12 /R-12X 12205-MAT-305 2002-2006,8.85,5.25,True,,"Valve Guide, Honda N/A & Turbo",2002 Honda F-12 Valve Guide  2002 Honda F-12X Valve Guide  2003 Honda F-12 Valve Guide  2003 Honda F-12X Valve Guide  2003 Honda R-12 Valve Guide  2003 Honda R-12X Valve Guide  2004 Honda F-12 Valve Guide  2004 Honda F-12X Valve Guide  2004 Honda R-12 Valve Guide  2004 Honda R-12X Valve Guide  2005 Honda F-12 Valve Guide  2005 Honda F-12X Valve Guide  2005 Honda R-12 Valve Guide  2005 Honda R-12X Valve Guide  2006 Honda F-12 Valve Guide  2006 Honda F-12X Valve Guide  2006 Honda R-12 Valve Guide  2006 Honda R-12X Valve Guide ,{1154: 'SD77451'}
46-601-30A,46-601-30A,Intake Camshaft for Honda - F-12X /R-12X Turbo 14110-HW3-670 2002-2006,291.65,174.5,True,,New Replacement OE Honda Intake Camshaft - Fits 14110-HW3-670,2002 Honda F-12X Intake Camshaft 2003 Honda F-12X Intake Camshaft 2003 Honda R-12X Intake Camshaft 2004 Honda F-12X Intake Camshaft 2004 Honda R-12X Intake Camshaft 2005 Honda F-12X Intake Camshaft 2005 Honda R-12X Intake Camshaft 2006 Honda F-12X Intake Camshaft 2006 Honda R-12X Intake Camshaft,{1155: 'SD29058'}
46-601-30B,46-601-30B,Exhaust Camshaft for Honda - F-12X /R-12X Turbo 14210-HW3-670 2002-2006,291.65,174.5,True,,New Replacement OE Honda Exhaust Camshaft - Fits 14210-HW3-670,2002 Honda F-12X Exhaust Camshaft 2003 Honda F-12X Exhaust Camshaft 2003 Honda R-12X Exhaust Camshaft 2004 Honda F-12X Exhaust Camshaft 2004 Honda R-12X Exhaust Camshaft 2005 Honda F-12X Exhaust Camshaft 2005 Honda R-12X Exhaust Camshaft 2006 Honda F-12X Exhaust Camshaft 2006 Honda R-12X Exhaust Camshaft,{1156: 'SD29073'}
46-601-73,46-601-73,Valve Spring for Honda - F-12X /R-12X 14751-HW3-670 2002-2006,6.1,3.66,True,,"Valve Spring, Honda Turbo",2002 Honda F-12X Valve Spring 2003 Honda F-12X Valve Spring 2003 Honda R-12X Valve Spring 2004 Honda F-12X Valve Spring 2004 Honda R-12X Valve Spring 2005 Honda F-12X Valve Spring 2005 Honda R-12X Valve Spring 2006 Honda F-12X Valve Spring 2006 Honda R-12X Valve Spring,{1157: 'SD77462'}
46A-109,46A-109,Rave Cap Kit for Sea-Doo 947 /951 GSX-L /GTX /XP /XP Ltd /RX 1998-2005,44.85,26.65,True,,"Kit Contains: RAVE spring, Adjustment screw, Spring clip, RAVE Cover Valve.

1 required per cylinder


","1998 Sea-Doo GSX-L RAVE Cap Kit
1998 Sea-Doo GTX RAVE Cap Kit
1998 Sea-Doo XP LTD RAVE Cap Kit

1999 Sea-Doo GSX-L RAVE Cap Kit
1999 Sea-Doo GTX RAVE Cap Kit
1999 Sea-Doo VSP-L RAVE Cap Kit
1999 Sea-Doo XP LTD RAVE Cap Kit

2000 Sea-Doo GTX RAVE Cap Kit
2000 Sea-Doo LRV RAVE Cap Kit
2000 Sea-Doo RX RAVE Cap Kit
2000 Sea-Doo Sport LE RAVE Cap Kit
2000 Sea-Doo VSP-L RAVE Cap Kit
2000 Sea-Doo XP LTD RAVE Cap Kit

2001 Sea-Doo GTX RAVE Cap Kit
2001 Sea-Doo RX RAVE Cap Kit
2001 Sea-Doo Sport LE RAVE Cap Kit
2001 Sea-Doo VSP-L RAVE Cap Kit
2001 Sea-Doo XP LTD RAVE Cap Kit

2002 Sea-Doo RX RAVE Cap Kit
2002 Sea-Doo Sport LE RAVE Cap Kit
2002 Sea-Doo VSP-L RAVE Cap Kit
2002 Sea-Doo XP LTD RAVE Cap Kit

2003 Sea-Doo RX RAVE Cap Kit
2003 Sea-Doo Sport LE RAVE Cap Kit
2003 Sea-Doo VSP-L RAVE Cap Kit",{1158: 'SD16473'}
47-412-0,47-412-0,Piston/Ring Kit for Yamaha - 1.8L SHO FX Cruiser SHO /FX SHO /FZS /FZR 6S5-11631-10-B0 2008-2021,141.95,85.15,True,,"
SBT Yamaha jet ski pistons are high quality, high strength, cast eutectic pistons. Our ""standard"" pistons are comparable to others premium pistons - anodized on the top surface for better heat resistance and surface strength, graphite coated on the sides to reduce friction between the piston and cylinder and enable efficient break in. SBT is so confident in the quality of our pistons that all pistons come with a LIFETIME warranty against manufacturers defect!


The Yamaha 1.8L SHO Piston Kit comes with our piston, complete set of steel rings, cir-clips, and piston pin - everything you need for swapping out a piston in your engine. Available in STD.
","2008 Yamaha FX Cruiser Super HO Piston
2008 Yamaha FX Super HO Piston

2009 Yamaha FX Cruiser SHO Piston
2009 Yamaha FX SHO Piston
2009 Yamaha FZS Piston
2009 Yamaha FZR Piston

2010 Yamaha FX Cruiser SHO Piston
2010 Yamaha FX SHO Piston
2010 Yamaha FZS Piston
2010 Yamaha FZR Piston

2011 Yamaha FX Cruiser SHO Piston
2011 Yamaha FX Super HO Piston
2011 Yamaha FZS Piston
2011 Yamaha FZR Piston

2012 Yamaha WAVERUNNER FX CRUISER SHO Piston
2012 Yamaha WAVERUNNER FX SHO Piston
2012 Yamaha WAVERUNNER FZS Piston
2012 Yamaha WAVERUNNER FZR Piston",{1159: 'SD6070'}
47-414-0,47-414-0,Piston/Ring Kit for Yamaha - 1.8L N /A FX Cruiser HO /FX HO /VXR /VXS 6BH-11631-00-B0 2009-2020,129.95,77.95,False,,"
SBT Yamaha jet ski pistons are high quality, high strength, cast eutectic pistons. Our ""standard"" pistons are comparable to others premium pistons - anodized on the top surface for better heat resistance and surface strength, graphite coated on the sides to reduce friction between the piston and cylinder and enable efficient break in. SBT is so confident in the quality of our pistons that all pistons come with a LIFETIME warranty against manufacturers defect!

The Yamaha 1.8L N/A Piston Kit comes with our piston, complete set of steel rings, cir-clips, and piston pin - everything you need for swapping out a piston in your engine. Available in STD.",2009 FX CRUISER HO 2009 FX HO 2010 FX Cruiser HO 2010 FX HO 2011 FX Cruiser HO 2011 FX HO 2011 VXR 2011 VXS 2012 FX CRUISER HO 2012 FX HO 2012 VXR 2012 VXS 2018 FX Cruiser HO2018 FX HO2018 VX Cruiser HO2018 VXR2019 FX Cruiser HO2019 FX HO2019 VX Cruiser HO2019 VXR2020 FX Cruiser HO2020 FX HO2020 VX Cruiser HO2021 FX Cruiser HO2021 FX HO2021 GP1800R HO2021 GP1800R SVHO2021 VX Cruiser HO2021 VX Limited HO Jet Boats  2018 190 FSH2018 190 FSH Deluxe2018 190 FSH Sport2018 212 Limited2018 212 Limited S2018 212 X2018 242 Limited S2018 242 Limited S E series2018 242 X E-Series2018 AR1902018 AR 240 HO2018 SX 1902018 SX 240 HO2019 190 FSH2019 190 FSH Deluxe2019 190 FSH Sport2019 212 Limited2019 212 Limited S2019 212 X2019 242 Limited S2019 242 Limited S E series2019 242 X E-Series2019 AR 1902019 AR 240 HO2019 SX 1902019 SX240 HO2020 190 FSH Deluxe2020 190 FSH Sport2020 2122020 212S2020 212X2020 242S2020 242S E-Series2020 242X E-Series2020 AR 1902020 AR 240 HO2020 SX1902020 SX240 HO2021 2122021 212 S2021 212SD2021 212SE2021 212XD2021 212XE2021 252S2021 252SD2021 252SE2021 AR 2502021 SX 250,{1160: 'SD6077'}
48-208,48-208,Complete Gasket Kit for Kawasaki 800 SX-R,108.95,65.35,True,,"Kit Includes:
Flywheel Cover O'Ring - Qty 1
Reed Gasket - Qty 2
Exhaust Manifold Gasket - Qty 2
Head Pipe Gasket - Qty 1
Exhaust Pipe 1 Gasket - Qty 1
Exhaust Pipe 2 Gasket - Qty 1
Intake Manifold Gasket - Qty 2
Carburetor Base Gasket - Qty 4
Front Oil Seal - Qty 2
Rear Oil Seal - Qty 1
Base Gasket - Qty 1
Seal Collar O'Ring - Qty 1
Head Gasket - Qty 1",2004-2011 800 SX-R,{1161: 'SD30769'}
48-414,48-414,Complete Gasket Kit for Yamaha 1.8L FX Cruiser HO/ FXHO/ VXR/ VXS/ AR240HO/ SX240HO,329.95,197.95,True,,"Kit Includes:
Oil Plug O'Ring - Qty 1
Oil Seal - Qty 1
Generator O'Ring - Qty 1
Muffler Dampner 1 Gasket - Qty 1
Earth Plate O'Ring - Qty 1
Side Cover Gasket - Qty 1
Oil Pump O'Ring - Qty 4
Oil Pump Gasket - Qty 1
Earth Plate Computer O'Ring - Qty 1
Manifold Gasket - Qty 1
Exhaust Pipe Gasket - Qty 1
Muffler Damper Gasket - Qty 1
Anode Grommet - Qty 1
Oil Tank Pipe O'Ring - Qty 4
Water Inlet Gasket - Qty 1
O'Ring - Qty 1
O'Ring - Qty 1
Oil Pump/Valve Gasket - Qty 4
Tensioner Gasket - Qty 1
Head Gasket - Qty 1
Head Cover Gasket - Qty 1
Cover Gasket - Qty 1",2009-2011 FX Cruiser HO2009-2011 FX HO 2011 VXR2011 VXS 2010 and 2012 AR240 HO2010-2012 SX240 HO2010-2012 242 Limited S2010-2012 242 Limited 2011 SXT18002012 212SS2012 212X2012-2013 AR1902012-2013 SX190,{1162: 'SD32823'}
48-414A,48-414A,Complete Gasket Kit for Yamaha 1.8L 2013-2015 VXR VXS 2013-2016 AR/SX190 212X/212SS 13-15 AR/SX240,329.95,197.95,True,,"Kit Includes:
Oil Plug O'Ring - Qty 1
Oil Seal - Qty 1
Generator O'Ring - Qty 1
Muffler Dampner 1 Gasket - Qty 1
Side Cover Gasket - Qty 1
Oil Pump O'Ring - Qty 4
Oil Pump Gasket - Qty 1
Earth Plate Computer O'Ring - Qty 1
Exhaust Pipe Gasket - Qty 1
Muffler Damper Gasket - Qty 1
Manifold Gasket - Qty 4
Anode Grommet - Qty 1
Oil Tank Pipe O'Ring - Qty 4
Water Inlet Gasket - Qty 1
O'Ring - Qty 1
Crank Case O'Ring - Qty 1
Oil Pump/Valve Gasket - Qty 4
Tensioner Gasket - Qty 1
Head Gasket - Qty 1
Head Cover Gasket - Qty 1
Cover Gasket - Qty 1",2013-2018 FX Cruiser HO2013-2018 FX HO2013-2018 VXR2013-2016 VXS2016-2018 VX Cruiser HOJet Boats2013-2018 AR1902013-2018 SX1902013-2018 212X2013-2016 and 2018 AR240 HO2013-2016 242 Limited2013-2016 212SS2013-2016 and 2018 SX240 HO2013-2015 and 2018 242 Limited S2014 AR2402016-2018 190 FSH2016-2018 190 FSH Sport2016-2018 190 FSH Deluxe2016 and 2018 242 X E-Series2016 and 2018 242 Limited S E-Series2017-2018 212 Limited S2017-2018 212 Limited,{1163: 'SD00215'}
49-115-0,49-115-0,Ring Set fits Sea-Doo Spark 420892824 2014-2020,42.25,25.35,True,,New OE Replacement for Sea-Doo Spark Ring 420892824,2014 Sea-Doo Spark 903 NA Ring Set 2014 Sea-Doo Spark 903 DT Ring Set 2015 Sea-Doo Spark 900 HO ACE Ring Set 2015 Sea-Doo Spark 900 HO ACE Ring Set 2015 Sea-Doo Spark 900 HO ACE Ring Set 2015 Sea-Doo Spark 900 HO ACE Ring Set 2015 Sea-Doo Spark 900 HO ACE Ring Set 2015 Sea-Doo Spark 900 HO ACE 3UP Ring Set 2015 Sea-Doo Spark 900 HO ACE 3UP Ring Set 2015 Sea-Doo Spark 900 HO ACE 3UP Ring Set 2015 Sea-Doo Spark 900 HO ACE 3UP Ring Set 2015 Sea-Doo Spark 900 HO ACE 3UP Ring Set 2015 Sea-Doo Spark 900 HO ACE 3UP IBR Ring Set 2015 Sea-Doo Spark 900 HO ACE 3UP IBR Ring Set 2015 Sea-Doo Spark 900 HO ACE 3UP IBR Ring Set 2015 Sea-Doo Spark 900 HO ACE 3UP IBR Ring Set 2015 Sea-Doo Spark 900 HO ACE 3UP IBR Ring Set 2015 Sea-Doo Spark 900 HO ACE 2UP IBR Ring Set 2015 Sea-Doo Spark 900 HO ACE 2UP IBR Ring Set 2015 Sea-Doo Spark 900 HO ACE 2UP IBR Ring Set 2015 Sea-Doo Spark 900 HO ACE 2UP IBR Ring Set 2015 Sea-Doo Spark 900 HO ACE 2UP IBR Ring Set 2015 Sea-Doo Spark 900 ACE Ring Set 2015 Sea-Doo Spark 900 ACE Ring Set 2015 Sea-Doo Spark 900 ACE Ring Set 2015 Sea-Doo Spark 900 ACE Ring Set 2015 Sea-Doo Spark 900 ACE Ring Set 2016 Sea-Doo Spark 2 UP HO 900 ACE Ring Set 2016 Sea-Doo Spark 2 UP HO 900 ACE Ring Set 2016 Sea-Doo Spark 2 UP HO 900 ACE Ring Set 2016 Sea-Doo Spark 2 UP HO 900 ACE Ring Set 2016 Sea-Doo Spark 2 UP HO 900 ACE Ring Set 2016 Sea-Doo Spark 2 UP 900 ACE Ring Set 2016 Sea-Doo Spark 2 UP 900 ACE Ring Set 2016 Sea-Doo Spark 2 UP 900 ACE Ring Set 2016 Sea-Doo Spark 2 UP 900 ACE Ring Set 2016 Sea-Doo Spark 2 UP 900 ACE Ring Set 2016 Sea-Doo Spark 3 UP 900 HO ACE Ring Set 2016 Sea-Doo Spark 3 UP 900 HO ACE Ring Set 2016 Sea-Doo Spark 3 UP 900 HO ACE Ring Set 2016 Sea-Doo Spark 3 UP 900 HO ACE Ring Set 2016 Sea-Doo Spark 3 UP 900 HO ACE Ring Set 2016 Sea-Doo Spark 3 UP IBR 900 HO ACE Ring Set 2016 Sea-Doo Spark 3 UP IBR 900 HO ACE Ring Set 2016 Sea-Doo Spark 3 UP IBR 900 HO ACE Ring Set 2016 Sea-Doo Spark 3 UP IBR 900 HO ACE Ring Set 2016 Sea-Doo Spark 3 UP IBR 900 HO ACE Ring Set 2016 Sea-Doo Spark 2 UP IBR 900 HO ACE Ring Set 2016 Sea-Doo Spark 2 UP IBR 900 HO ACE Ring Set 2016 Sea-Doo Spark 2 UP IBR 900 HO ACE Ring Set 2016 Sea-Doo Spark 2 UP IBR 900 HO ACE Ring Set 2016 Sea-Doo Spark 2 UP IBR 900 HO ACE Ring Set,{1164: 'SD52599'}
49-216-0,49-216-0,Ring set for Kawasaki - STX15-F/ ULTRA 300LX/ ULTRA LX/ ULTRA 300X/ SX-R 2013-2021,42.25,25.35,True,,New OE Replacement OE Ring Set for Kawasaki 13008-0048,2013-2019 STX 15-F2013 ULTRA 300LX2013 ULTRA 300X2013-2019 ULTRA LX2017-2019 SX-R,{1165: 'SD77455'}
49-305-2,49-305-2,Ring Set for Polaris -900 SL 1996-1997,36.75,22.05,True,,New Replacement OE Polaris Ring Set.,1996 Polaris SL 900 Rings1997 Polaris SL 900 Rings,{1166: 'SD517240671'}
49-408-0,49-408-0,Ring Set for Yamaha - 1000 (FX 140) FX140 Cruiser /FX140 /Wave Runner FX Cruiser /Wave Runner FX,36.75,22.05,True,,New Replacement OE Yamaha Ring Set. Standard Size Only.,"2002-2006 FX140 Cruiser
2002-2006 FX140 
2005-2006 Waverunner FX Cruiser
2005-2006 Waverunner FX 
2006-2008 FX 3 Pass 
2006-2008 FX Cruiser 
2003-2005 SR230
2004-2006 SX230
2004-2006 AR230",{1179: 'SD7517'}
49-408-0,49-408-0,Ring Set for Yamaha - 1000 (FX 140) FX140 Cruiser /FX140 /Wave Runner FX Cruiser /Wave Runner FX,36.75,22.05,True,,New Replacement OE Yamaha Ring Set. Standard Size Only.,"2002-2006 FX140 Cruiser
2002-2006 FX140 
2005-2006 Waverunner FX Cruiser
2005-2006 Waverunner FX 
2006-2008 FX 3 Pass 
2006-2008 FX Cruiser 
2003-2005 SR230
2004-2006 SX230
2004-2006 AR230",{1180: 'SD69587'}
51-107,51-107,Exhaust Gasket Kit for Sea-Doo 787 /800 XP800 /GSX /GTX /XP /Challenger/ 1800,15.75,9.45,True,,"The exhaust manifold gasket seals the surface of the exhaust manifold to the surface of the cylinder head, preventing leaks in the system. Over time, the constant expansion and contraction of the components may cause the gasket to leak. A leaky exhaust manifold gasket may affect engine performance.

SBT's exhaust gasket kit contains all exhaust gaskets as pictured.", 1995 Sea-Doo XP800 Exhaust Gasket Kit 1996 Sea-Doo Challenger Exhaust Gasket Kit 1996 Sea-Doo GSX Exhaust Gasket Kit 1996 Sea-Doo GTX Exhaust Gasket Kit 1996 Sea-Doo XP Exhaust Gasket Kit 1997 Sea-Doo Challenger 1800 Exhaust Gasket Kit 1997 Sea-Doo Challenger Exhaust Gasket Kit 1997 Sea-Doo GSX Exhaust Gasket Kit 1997 Sea-Doo GTX Exhaust Gasket Kit 1997 Sea-Doo SPX Exhaust Gasket Kit 1997 Sea-Doo XP Exhaust Gasket Kit 1998 Sea-Doo Challenger Exhaust Gasket Kit 1998 Sea-Doo GSX Exhaust Gasket Kit 1998 Sea-Doo SPX Exhaust Gasket Kit 1999 Sea-Doo Challenger 1800 Exhaust Gasket Kit 1999 Sea-Doo SPX Exhaust Gasket Kit,{1181: 'SD25459'}
51-205B,51-205B,Exhaust Gasket kit for Kawasaki 750 Xir 1994,13.5,8.1,True,,"The exhaust manifold gasket seals the surface of the exhaust manifold to the surface of the cylinder head, preventing leaks in the system. Over time, the constant expansion and contraction of the components may cause the gasket to degrade. A leaky exhaust manifold gasket may affect engine performance.

SBT's exhaust gasket kit contains all exhaust gaskets as pictured.",1994 Kawasaki XiR Exhaust Gasket Kit,{1182: 'SD78099'}
52-105,52-105,Intake Gasket Kit for Sea-Doo GS/ GSI/ GTI/ GTI LE/ GTS/ HX/ SP/ SPX/ XP,12.6,7.55,True,,"OEM Replacement Sea-Doo 717/720 Intake Gaskets
Kit Includes:
Carburetor Gaskets

Manifold O'Ring

Rotary Cover O'Ring

Intake Manifold Gasket
","1995	HX Intake Gasket Kit 
1995	XP Intake Gasket Kit 
	
1996	GTI Intake Gasket Kit 
1996	HX Intake Gasket Kit 
1996	SPEEDSTER Intake Gasket Kit 
1996	SPORTSTER Intake Gasket Kit 
1996	SPX Intake Gasket Kit 
	
1997	GS Intake Gasket Kit 
1997	GSI Intake Gasket Kit 
1997	GTI Intake Gasket Kit 
1997	GTS Intake Gasket Kit 
1997	HX Intake Gasket Kit 
1997	SP Intake Gasket Kit 
1997	SPEEDSTER Intake Gasket Kit 
1997	SPORTSTER Intake Gasket Kit 
	
1998	GS Intake Gasket Kit 
1998	GTI Intake Gasket Kit 
1998	GTS Intake Gasket Kit 
1998	SPORTSTER Intake Gasket Kit 
1998	SPORTSTER 1800 Intake Gasket Kit 
	
1999	SPEEDSTER SK Intake Gasket Kit 
1999	SPORSTER 1800 Intake Gasket Kit 
1999	GS Intake Gasket Kit 
1999	GTI Intake Gasket Kit 
1999	GTS Intake Gasket Kit 
	
2000	CHALLENGER Intake Gasket Kit 
2000	SPORTSTER Intake Gasket Kit 
2000	GS Intake Gasket Kit 
2000	GTI Intake Gasket Kit 
2000	GTS Intake Gasket Kit 
	
2001	GS Intake Gasket Kit 
2001	GTI Intake Gasket Kit 
2001	GTS Intake Gasket Kit 
2001	CHALLENGER Intake Gasket Kit 
	
2002	EXPLORER Intake Gasket Kit 
2002	GTI Intake Gasket Kit 
2002	GTI LE Intake Gasket Kit 
2002	SPORTSTER LT Intake Gasket Kit 
	
2003	GTI Intake Gasket Kit 
2003	GTI LE Intake Gasket Kit 
	
2004	GTI Intake Gasket Kit 
2004	GTI LE Intake Gasket Kit 
	
2005	GTI Intake Gasket Kit ",{1183: 'SD78104'}
52-105,52-105,Intake Gasket Kit for Sea-Doo GS/ GSI/ GTI/ GTI LE/ GTS/ HX/ SP/ SPX/ XP,12.6,7.55,True,,"OEM Replacement Sea-Doo 717/720 Intake Gaskets
Kit Includes:
Carburetor Gaskets

Manifold O'Ring

Rotary Cover O'Ring

Intake Manifold Gasket
","1995	HX Intake Gasket Kit 
1995	XP Intake Gasket Kit 
	
1996	GTI Intake Gasket Kit 
1996	HX Intake Gasket Kit 
1996	SPEEDSTER Intake Gasket Kit 
1996	SPORTSTER Intake Gasket Kit 
1996	SPX Intake Gasket Kit 
	
1997	GS Intake Gasket Kit 
1997	GSI Intake Gasket Kit 
1997	GTI Intake Gasket Kit 
1997	GTS Intake Gasket Kit 
1997	HX Intake Gasket Kit 
1997	SP Intake Gasket Kit 
1997	SPEEDSTER Intake Gasket Kit 
1997	SPORTSTER Intake Gasket Kit 
	
1998	GS Intake Gasket Kit 
1998	GTI Intake Gasket Kit 
1998	GTS Intake Gasket Kit 
1998	SPORTSTER Intake Gasket Kit 
1998	SPORTSTER 1800 Intake Gasket Kit 
	
1999	SPEEDSTER SK Intake Gasket Kit 
1999	SPORSTER 1800 Intake Gasket Kit 
1999	GS Intake Gasket Kit 
1999	GTI Intake Gasket Kit 
1999	GTS Intake Gasket Kit 
	
2000	CHALLENGER Intake Gasket Kit 
2000	SPORTSTER Intake Gasket Kit 
2000	GS Intake Gasket Kit 
2000	GTI Intake Gasket Kit 
2000	GTS Intake Gasket Kit 
	
2001	GS Intake Gasket Kit 
2001	GTI Intake Gasket Kit 
2001	GTS Intake Gasket Kit 
2001	CHALLENGER Intake Gasket Kit 
	
2002	EXPLORER Intake Gasket Kit 
2002	GTI Intake Gasket Kit 
2002	GTI LE Intake Gasket Kit 
2002	SPORTSTER LT Intake Gasket Kit 
	
2003	GTI Intake Gasket Kit 
2003	GTI LE Intake Gasket Kit 
	
2004	GTI Intake Gasket Kit 
2004	GTI LE Intake Gasket Kit 
	
2005	GTI Intake Gasket Kit ",{1184: 'SD78105'}
52-201,52-201,Intake Gasket Kit for Kawasaki JS440 1977-1992,9.25,5.55,True,,"This intake kit includes gaskets (where used):

carburetor

intake manifold

arrester
",1977	JS440 Intake Gasket Kit 1978	JS440 Intake Gasket Kit 1979	JS440 Intake Gasket Kit 1980	JS440 Intake Gasket Kit 1981	JS440 Intake Gasket Kit 1982	JS440 Intake Gasket Kit 1983	JS440 Intake Gasket Kit 1984	JS440 Intake Gasket Kit 1985	JS440 Intake Gasket Kit 1986	JS440 Intake Gasket Kit 1987	JS440 Intake Gasket Kit 1988	JS440 Intake Gasket Kit 1989	JS440 Intake Gasket Kit 1990	JS440 Intake Gasket Kit 1991	JS440 Intake Gasket Kit 1992	JS440 Intake Gasket Kit,{1185: 'SD78096'}
52-205,52-205,Kawasaki Intake Gasket Kit 750 SS /SX /SSXI /ST 1992 1993 1994 1995 1996 1997,15.95,9.55,True,,"OEM Replacement Kawasaki Intake Gaskets
Kit Includes:
Intake Manifold Gaskets
Carburetor Gaskets",1992 750SS Intake Gasket Kit 1992 750SX Intake Gasket Kit  1993 750SS Intake Gasket Kit 1993 750SX Intake Gasket Kit 1993 SSXI Intake Gasket Kit  1994 750 XIR Intake Gasket Kit 1994 750SS Intake Gasket Kit 1994 750ST Intake Gasket Kit 1994 750SX Intake Gasket Kit 1994 SSXI Intake Gasket Kit  1995 750SS Intake Gasket Kit 1995 750ST Intake Gasket Kit 1995 750SX Intake Gasket Kit 1995 SSXI Intake Gasket Kit  1996 750SS Intake Gasket Kit  1997 750SS Intake Gasket Kit,{1186: 'SD78109'}
