init_id,part_number,title,sbt_price,cost,has_stock,stock_eta,description,applications
43-107,43-107,Rotary Shaft Assembly for Sea-Doo XP800 /Challenger /GSX /GTX /XP /Challenger 1800 /SPX /GSX RFI,109.95,65.97,True,,"New rotary shaft assembly including all new parts: shaft, gear, spring, seal, bearing.",1995 Sea-Doo XP800 Rotary Shaft Assembly 1996 Sea-Doo Challenger Rotary Shaft Assembly 1996 Sea-Doo GSX Rotary Shaft Assembly 1996 Sea-Doo GTX Rotary Shaft Assembly 1996 Sea-Doo XP Rotary Shaft Assembly 1997 Sea-Doo Challenger 1800 Rotary Shaft Assembly 1997 Sea-Doo Challenger Rotary Shaft Assembly 1997 Sea-Doo GSX Rotary Shaft Assembly 1997 Sea-Doo GTX Rotary Shaft Assembly 1997 Sea-Doo SPX Rotary Shaft Assembly 1997 Sea-Doo XP Rotary Shaft Assembly 1998 Sea-Doo Challenger Rotary Shaft Assembly 1998 Sea-Doo GSX Rotary Shaft Assembly 1998 Sea-Doo GTX RFI Rotary Shaft Assembly 1998 Sea-Doo SPX Rotary Shaft Assembly 1999 Sea-Doo Challenger 1800 Rotary Shaft Assembly 1999 Sea-Doo GSX RFI Rotary Shaft Assembly 1999 Sea-Doo GTX RFI Rotary Shaft Assembly 1999 Sea-Doo SPX Rotary Shaft Assembly 2000 Sea-Doo GSX RFI Rotary Shaft Assembly 2000 Sea-Doo GTX RFI Rotary Shaft Assembly 2001 Sea-Doo GTX RFI Rotary Shaft Assembly 2002 Sea-Doo GTX RFI Rotary Shaft Assembly
44-102,44-102,Cylinder Sleeve fits Sea-Doo SP /GT /SPI /XP /GTS /GTX /SPX 1988-1996,79.45,47.65,True,,"Cast iron cylinder sleeve, must bore and hone to finished size.

","1988 Sea-Doo SP Sleeve

1989 Sea-Doo SP Sleeve

1990 Sea-Doo GT Sleeve
1990 Sea-Doo SP Sleeve

1991 Sea-Doo GT Sleeve
1991 Sea-Doo SP Sleeve
1991 Sea-Doo SPI Sleeve
1991 Sea-Doo XP Sleeve

1992 Sea-Doo GTS Sleeve
1992 Sea-Doo GTX Sleeve
1992 Sea-Doo SP Sleeve
1992 Sea-Doo SPI Sleeve
1992 Sea-Doo XP Sleeve

1993 Sea-Doo GTS Sleeve
1993 Sea-Doo GTX Sleeve
1993 Sea-Doo SP Sleeve
1993 Sea-Doo SPI Sleeve
1993 Sea-Doo SPX Sleeve

1994 Sea-Doo GTS Sleeve
1994 Sea-Doo SP Sleeve
1994 Sea-Doo SPI Sleeve

1995 Sea-Doo GTS Sleeve
1995 Sea-Doo SP Sleeve
1995 Sea-Doo SPI Sleeve

1996 Sea-Doo GTS Sleeve
1996 Sea-Doo SP Sleeve
1996 Sea-Doo SPI Sleeve"
44-103,44-103,Cylinder Sleeve fits Sea-Doo XP /GTX /SPX 1993-1995,96.65,57.95,True,,"Cast iron cylinder sleeve, must be bored and honed to finished size.

",1993 Sea-Doo XP Sleeve1994 Sea-Doo GTX Sleeve1994 Sea-Doo SPX Sleeve1994 Sea-Doo XP Sleeve1995 Sea-Doo GTX Sleeve1995 Sea-Doo SPX Sleeve
44-105,44-105,Cylinder Sleeve fits Sea-Doo HX /XP /GTI /SPX /GS /GSI /GTS 1995-2001,96.65,57.95,True,,"Cast iron cylinder sleeve, must be bored and honed to finished size.

",1995 Sea-Doo HX Sleeve1995 Sea-Doo XP Sleeve1996 Sea-Doo GTI Sleeve1996 Sea-Doo HX Sleeve1996 Sea-Doo SPX Sleeve1997 Sea-Doo GS Sleeve1997 Sea-Doo GSI Sleeve1997 Sea-Doo GTI Sleeve1997 Sea-Doo GTS Sleeve1997 Sea-Doo HX Sleeve1998 Sea-Doo GS Sleeve1998 Sea-Doo GSI Sleeve1998 Sea-Doo GTI Sleeve1998 Sea-Doo GTS Sleeve1999 Sea-Doo GS Sleeve1999 Sea-Doo GTI Sleeve1999 Sea-Doo GTS Sleeve2000 Sea-Doo GS Sleeve2000 Sea-Doo GTI Sleeve2000 Sea-Doo GTS Sleeve2001 Sea-Doo GS Sleeve2001 Sea-Doo GTI Sleeve2001 Sea-Doo GTS Sleeve
44-107,44-107,Cylinder Sleeve fits Sea-Doo XP800 /Challenger /GSX /GTX /XP /Challenger 1800 /SPX 1995-1999,96.65,57.95,False,,"Cast iron cylinder sleeve, must be bored and honed to finished size.

","1995 Sea-Doo XP800 Sleeve

1996 Sea-Doo Challenger Sleeve
1996 Sea-Doo GSX Sleeve
1996 Sea-Doo GTX Sleeve
1996 Sea-Doo XP Sleeve

1997 Sea-Doo Challenger 1800 Sleeve
1997 Sea-Doo Challenger Sleeve
1997 Sea-Doo GSX Sleeve
1997 Sea-Doo GTX Sleeve
1997 Sea-Doo SPX Sleeve
1997 Sea-Doo XP Sleeve

1998 Sea-Doo Challenger Sleeve
1998 Sea-Doo GSX Sleeve
1998 Sea-Doo SPX Sleeve

1999 Sea-Doo Challenger 1800 Sleeve
1999 Sea-Doo SPX Sleeve"
44-108,44-108,Cylinder Sleeve fits Sea-Doo GSX-Limited /GSX-L /GTX /XP LTD /VSP-L /LRV /RX /Sport LE 1997.5-2003,109.05,65.4,True,,"Cast iron cylinder sleeve, must be bored and honed to finished size.
6 Port Sleeve.

","1997.5 Sea-Doo GSX-Limited Sleeve

1998 Sea-Doo GSX-L Sleeve
1998 Sea-Doo GTX Sleeve
1998 Sea-Doo XP LTD Sleeve

1999 Sea-Doo GSX-L Sleeve
1999 Sea-Doo GTX Sleeve
1999 Sea-Doo VSP-L Sleeve
1999 Sea-Doo XP LTD Sleeve
2000 Sea-Doo GTX Sleeve
2000 Sea-Doo LRV Sleeve
2000 Sea-Doo RX Sleeve
2000 Sea-Doo Sport LE Sleeve
2000 Sea-Doo VSP-L Sleeve
2000 Sea-Doo XP LTD Sleeve

2001 Sea-Doo GTX Sleeve
2001 Sea-Doo RX Sleeve
2001 Sea-Doo Sport LE Sleeve
2001 Sea-Doo VSP-L Sleeve
2001 Sea-Doo XP LTD Sleeve

2002 Sea-Doo RX Sleeve
2002 Sea-Doo Sport LE Sleeve
2002 Sea-Doo VSP-L Sleeve
2002 Sea-Doo XP LTD Sleeve

2003 Sea-Doo RX Sleeve
2003 Sea-Doo Sport LE Sleeve
2003 Sea-Doo VSP-L Sleeve"
44-110,44-110,Cylinder Sleeve fits Sea-Doo GTX RFI /GSX RFI /GTI LE RFI /3D RFI 1998-2005,96.65,57.95,True,,"Cast iron cylinder sleeve, works ONLY with motors bored oversize .5mm and 1.0mm.

","1998 Sea-Doo GTX RFI Sleeve

1999 Sea-Doo GSX RFI Sleeve
1999 Sea-Doo GTX RFI Sleeve

2000 Sea-Doo GSX RFI Sleeve
2000 Sea-Doo GTX RFI Sleeve

2001 Sea-Doo GTI LE RFI Sleeve
2001 Sea-Doo GTX RFI Sleeve

2002 Sea-Doo GTI LE RFI Sleeve
2002 Sea-Doo GTX RFI Sleeve

2003 Sea-Doo GTI LE RFI Sleeve

2004 Sea-Doo 3D RFI Sleeve

2005 Sea-Doo 3D RFI Sleeve
2005 Sea-Doo GTI LE RFI Sleeve"
44-111Z,44-111Z,Cylinder Sleeve fits Sea-Doo RX DI /GTX DI /LRV DI /XP DI /Sport LE DI /3D 947 DI 2002-2006,107.4,64.4,True,,"Cast iron cylinder sleeve, must bore and hone to finished size.
5 Port Sleeve

","2002 Sea-Doo RX DI Sleeve

2003 Sea-Doo GTX DI Sleeve
2003 Sea-Doo LRV DI Sleeve
2003 Sea-Doo RX DI Sleeve
2003 Sea-Doo XP DI Sleeve

2004 Sea-Doo Sport LE DI
2004 Sea-Doo XP DI Sleeve

2006 Sea-Doo 3D 947 DI Sleeve"
44-112,44-112,Cylinder Sleeve fits Sea-Doo 4-Tec,107.4,64.4,True,,"Cast iron cylinder sleeve
Must bore and hone to finished size.

Also fits the Seadoo 300
","2002 Sea-Doo GTX 4 Tec Sleeve

2003 Sea-Doo GTX 4 Tec SC LTD Sleeve
2003 Sea-Doo GTX 4 Tec SC Sleeve
2003 Sea-Doo GTX 4 Tec Sleeve
2003 Sea-Doo Sportster 4 Tec Sleeve

2004 Sea-Doo 4 Tec LTD Sleeve
2004 Sea-Doo GTX 4 Tec SC LTD Sleeve
2004 Sea-Doo GTX 4 Tec SC Sleeve
2004 Sea-Doo GTX 4 Tec Sleeve
2004 Sea-Doo RXP SC Sleeve

2004 Sea-Doo RXP Sleeve
2004 Sea-Doo Speedster 200 Sleeve
2004 Sea-Doo Sportster 4 Tec Sleeve
2004 Sea-Doo Wake 4 Tec Sleeve

2005 Sea-Doo 4 Tec LTD Sleeve
2005 Sea-Doo Challenger 180 Sleeve
2005 Sea-Doo GTX 4 Tec SC LTD Sleeve
2005 Sea-Doo GTX 4 Tec SC Sleeve
2005 Sea-Doo GTX 4 Tec Sleeve
2005 Sea-Doo RXP Sleeve
2005 Sea-Doo RXT Sleeve
2005 Sea-Doo Speedster 200 Sleeve
2005 Sea-Doo Sportster 200 SC Sleeve
2005 Sea-Doo Sportster 4 Tec Sleeve
2005 Sea-Doo Wake 4 Tec Sleeve

2006 Sea-Doo Challenger 180 Sleeve
2006 Sea-Doo Challenger 180 Sleeve
2006 Sea-Doo Challenger 180 Tower Sleeve
2006 Sea-Doo GTI N/A 130 Sleeve
2006 Sea-Doo GTI Rental Sleeve
2006 Sea-Doo GTX LTD Sleeve
2006 Sea-Doo GTX LTD Sleeve
2006 Sea-Doo GTX SC Sleeve
2006 Sea-Doo GTX Sleeve
2006 Sea-Doo GTX Wake Sleeve
2006 Sea-Doo Islandia Sleeve
2006 Sea-Doo RXP SC Sleeve
2006 Sea-Doo RXT Sleeve
2006 Sea-Doo Speedster 200 Sleeve
2006 Sea-Doo Speedster SC Sleeve
2006 Sea-Doo Sportster SCIC Sleeve
2006 Sea-Doo Sportster Sleeve
2006 Sea-Doo Utopia Sleeve

2007 Sea-Doo Challenger 180 Sleeve
2007 Sea-Doo Challenger 180 Sleeve
2007 Sea-Doo Challenger 180 Tower Sleeve
2007 Sea-Doo Challenger 230 SC Sleeve
2007 Sea-Doo Challenger 230 Sleeve
2007 Sea-Doo GTI N/A 130 Sleeve
2007 Sea-Doo GTI SE 155 Sleeve
2007 Sea-Doo GTX LTD Sleeve
2007 Sea-Doo GTX Sleeve
2007 Sea-Doo GTX Wake BVIC Sleeve
2007 Sea-Doo GTX Wake Sleeve
2007 Sea-Doo Islandia Sleeve
2007 Sea-Doo RXP BVIC Sleeve
2007 Sea-Doo RXP SC Sleeve
2007 Sea-Doo RXP Sleeve
2007 Sea-Doo RXT BVIC Sleeve
2007 Sea-Doo Speedster 150 Sleeve
2007 Sea-Doo Speedster SC Sleeve
2007 Sea-Doo Utopia Sleeve

2008 Sea-Doo GTI N/A 130 Sleeve
2008 Sea-Doo GTX N/A 130 Sleeve
2008 Sea-Doo GTX LTD/Wake 130 Sleeve
2008 Sea-Doo RXP-X Sleeve
2008 Sea-Doo RXP Sleeve
2008 Sea-Doo RXT X Sleeve
2008 Sea-Doo RXT Sleeve
2009 Sea-Doo GTI 130 Sleeve
2009 Sea-Doo GTI SE Sleeve
2009 Sea-Doo GTI SE 155 Sleeve
2009 Sea-Doo GTX 155 Sleeve
2009 Sea-Doo GTX 215 Sleeve
2009 Sea-Doo GTX LTD iS 255 Sleeve
2009 Sea-Doo RXP 215 Sleeve
2009 Sea-Doo RXP-X 255 Sleeve
2009 Sea-Doo RXT 215 Sleeve
2009 Sea-Doo RXT iS Sleeve
2009 Sea-Doo RXT-X 255 Sleeve
2009 Sea-Doo Wake 155 Sleeve
2009 Sea-Doo Wake Pro 215 Sleeve
2010 Sea-Doo GTI 130/SE Sleeve
2010 Sea-Doo GTI SE 155 Sleeve
2010 Sea-Doo GTX 155 Sleeve
2010 Sea-Doo GTX LTD iS 260 Sleeve
2010 Sea-Doo GTX iS 215 Sleeve
2010 Sea-Doo RXT-X 255 Sleeve
2010 Sea-Doo RXT 215 Sleeve
2010 Sea-Doo RXT iS 260 Sleeve
2010 Sea-Doo RXT-X 260 Sleeve
2010 Sea-Doo Wake 155 Sleeve
2010 Sea-Doo Wake Pro 215 Sleeve
2011 Sea-Doo GTI 130 LTD/SE Sleeve
2011 Sea-Doo GTI SE 155 Sleeve
2011 Sea-Doo GTS 130 Sleeve
2011 Sea-Doo GTS Pro 130 Sleeve
2011 Sea-Doo GTX 155/215 Sleeve
2011 Sea-Doo GTX Ltd iS 260 Sleeve
2011 Sea-Doo GTX iS 215 Sleeve
2011 Sea-Doo RXP-X 255 Sleeve
2011 Sea-Doo RXT 260/rS Sleeve
2011 Sea-Doo RXT-X 260 aS/rS Sleeve
2011 Sea-Doo Wake 155 Sleeve
2011 Sea-Doo Wake Pro 215 Sleeve
2012 Sea-Doo RXT 260/rS) Sleeve
2012 Sea-Doo GTX LTD iS 260 Sleeve
2012 Sea-Doo RXP-X 260 Sleeve
2012 Sea-Doo GTI/SE 130 Sleeve
2012 Sea-Doo GTS 130 Sleeve
2012 Sea-Doo Wake Pro 215 Sleeve
2012 Sea-Doo GTI SE 155 Sleeve
2012 Sea-Doo RXT-X 260 /rS Sleeve
2012 Sea-Doo GTX S 155 Sleeve
2012 Sea-Doo RXT iS 260 Sleeve
2012 Sea-Doo Wake 155 Sleeve
2012 Sea-Doo GTR 215 Sleeve
2012 Sea-Doo GTX 155 Sleeve
2012 Sea-Doo GTI LTD 155 Sleeve
2012 Sea-Doo RXT-X aS 260 Sleeve
2012 Sea-Doo GTX 215 Sleeve
2012 Sea-Doo GTS 130 Sleeve
2013 Sea-Doo RXT 260 Sleeve
2013 Sea-Doo RXT rS 260 Sleeve
2013 Sea-Doo GTX LTD iS 260 Sleeve
2013 Sea-Doo RXP-X 260/ rS Sleeve
2013 Sea-Doo GTI/SE 130 Sleeve
2013 Sea-Doo GTS 130 Sleeve
2013 Sea-Doo Wake Pro 215 Sleeve
2013 Sea-Doo GTI SE 155 Sleeve
2013 Sea-Doo RXT-X/ rS 260 Sleeve
2013 Sea-Doo GTX S 155 Sleeve
2013 Sea-Doo Wake 155 Sleeve
2013 Sea-Doo GTR 215 Sleeve
2013 Sea-Doo GTX 155 Sleeve
2013 Sea-Doo GTI Ltd 155 Sleeve
2013 Sea-Doo RXT-X aS 260 Sleeve
2013 Sea-Doo GTX 215 Sleeve
2014 Sea-Doo RXT 260/ rS Sleeve
2014 Sea-Doo GTX LTD iS 260 Sleeve
2014 Sea-Doo RXP-X 260 X/XRS Sleeve
2014 Sea-Doo GTI 130/SE Sleeve
2014 Sea-Doo GTS 130 Sleeve
2014 Sea-Doo Wake Pr 215 Sleeve
2014 Sea-Doo GTI 155 SE Sleeve
2014 Sea-Doo RXT-X 260X/XRS/rS Sleeve
2014 Sea-Doo Wake 155 Sleeve
2014 Sea-Doo GTR 215 Sleeve
2014 Sea-Doo GTX LTD 215 Sleeve
2014 Sea-Doo RXT-X aS 260 X/XRS Sleeve
2014 Sea-Doo GTX LTD 215 Sleeve"
44-207,44-207,Cylinder sleeve fits Kawasaki 750 SXI /750 ZXI /STS /SS /SS XI /750 STX /SXI PRO /XI Sport 95-02,96.65,57.95,True,,"Cast iron cylinder sleeve, must bore and hone to finished size.

","1995 Kawasaki 750 Sxi Sleeve
1995 Kawasaki 750 ZXI Sleeve
1995 Kawasaki STS Sleeve

1996 Kawasaki 750 Sxi Sleeve
1996 Kawasaki 750 ZXI Sleeve
1996 Kawasaki SS Sleeve
1996 Kawasaki STS Sleeve
1996 Kawasaki Super Sport XI Sleeve

1997 Kawasaki 750 Sxi Sleeve
1997 Kawasaki 750 ZXI Sleeve
1997 Kawasaki SS Sleeve
1997 Kawasaki STS Sleeve
1997 Kawasaki Super Sport XI Sleeve

1998 Kawasaki 750 STX Sleeve
1998 Kawasaki SXI PRO Sleeve
1998 Kawasaki Xi Sport Sleeve

1999 Kawasaki SXI PRO Sleeve
1999 Kawasaki Xi Sport Sleeve

2000 Kawasaki SXI PRO Sleeve

2001 Kawasaki SXI PRO Sleeve

2002 Kawasaki SXI PRO Sleeve"
44-210,44-210,Cylinder sleeve fits Kawasaki 1100 ZXI /1100 STX /1100 STX DI /Ultra 130 1996-2004,96.65,57.95,True,,"Cast iron cylinder sleeve, must bore and hone to finished size.

","1996 Kawasaki 1100 ZXI Sleeve

1997 Kawasaki 1100 STX Sleeve
1997 Kawasaki 1100 ZXI Sleeve

1998 Kawasaki 1100 STX Sleeve
1998 Kawasaki 1100 ZXI Sleeve

1999 Kawasaki 1100 STX Sleeve
1999 Kawasaki 1100 ZXI Sleeve

2000 Kawasaki 1100 STX DI Sleeve

2000 Kawasaki 1100 ZXI Sleeve

2001 Kawasaki 1100 STX DI Sleeve
2001 Kawasaki 1100 ZXI Sleeve
2001 Kawasaki Ultra130 Sleeve

2002 Kawasaki 1100 STX DI Sleeve
2002 Kawasaki 1100 ZXI Sleeve
2002 Kawasaki Ultra130 Sleeve

2003 Kawasaki 1100 STX DI Sleeve
2003 Kawasaki 1100 ZXI Sleeve
2003 Kawasaki Ultra130 Sleeve

2004 Kawasaki Ultra130 Sleeve"
44-213,44-213,Cylinder sleeve fits Kawasaki STX-12F /STX 15F 2003-2008,107.4,64.4,True,,"Cast iron cylinder sleeve, must bore and hone to finished size.
","2003 Kawasaki STX-12F Sleeve

2004 Kawasaki STX 15F Sleeve
2004 Kawasaki STX-12F Sleeve

2005 Kawasaki STX 15F Sleeve
2005 Kawasaki STX-12F Sleeve

2006 Kawasaki STX 15F Sleeve
2006 Kawasaki STX-12F Sleeve

2007 Kawasaki STX 15F Sleeve
2007 Kawasaki STX-12F Sleeve

2008 Kawasaki STX 15F Sleeve"
44-302H,44-302H,Cylinder Sleeve fits Polaris Hurricane /SLTX /SL1050 /SLTH /SLX 1996-1999,89.6,53.75,True,,"Cast iron cylinder sleeve, must bore and hone to finished size.

","1996 Polaris Hurricane Sleeve
1996 Polaris SLTX Sleeve

1997 Polaris Hurricane Sleeve
1997 Polaris SL1050 Sleeve
1997 Polaris SLTX Sleeve

1998 Polaris SLTH Sleeve
1998 Polaris SLTX Sleeve
1998 Polaris SLXH Sleeve

1999 Polaris SLTH Sleeve
1999 Polaris SLTX Sleeve
1999 Polaris SLX Sleeve"
44-303,44-303,Cylinder Sleeve fits Polaris SL 750 /SLT 750 1992-1995,89.6,53.75,True,,"Cast iron cylinder sleeve, must bore and hone to finished size.

","1992 Polaris SL 750 Sleeve

1993 Polaris SL 750 Sleeve

1994 Polaris SL 750 Sleeve
1994 Polaris SLT 750 Sleeve

1995 Polaris SL 750 Sleeve
1995 Polaris SLT 750 Sleeve"
44-307,44-307,Genesis /Cylinder Sleeve fits Polaris 1200 /SLX /Virage TX /TXI /Genesis I /Octane /Virage I,89.6,53.75,True,,"Cast iron cylinder sleeve, must bore and hone to finished size.

","1999 Polaris Genesis Sleeve
1999 Polaris Genesis Sleeve

2000 Polaris Genesis Sleeve
2000 Polaris Genesis Sleeve
2000 Polaris Pro 1200 Sleeve
2000 Polaris Pro 1200 Sleeve
2000 Polaris SLX Sleeve
2000 Polaris SLX Sleeve
2000 Polaris Virage TX Sleeve
2000 Polaris Virage TX Sleeve

2001 Polaris Genesis Sleeve
2001 Polaris Genesis Sleeve
2001 Polaris Pro 1200 Sleeve
2001 Polaris Pro 1200 Sleeve
2001 Polaris SLX Sleeve
2001 Polaris SLX Sleeve
2001 Polaris Virage TX Sleeve
2001 Polaris Virage TX Sleeve
2001 Polaris Virage Txi Sleeve
2001 Polaris Virage Txi Sleeve

2002 Polaris Genesis I Sleeve
2002 Polaris Genesis I Sleeve
2002 Polaris Genesis Sleeve
2002 Polaris Genesis Sleeve
2002 Polaris Octane Sleeve
2002 Polaris Octane Sleeve
2002 Polaris Virage I Sleeve
2002 Polaris Virage I Sleeve
2002 Polaris Virage TX Sleeve
2002 Polaris Virage TX Sleeve
2002 Polaris Virage Txi Sleeve
2002 Polaris Virage Txi Sleeve

2003 Polaris Genesis I Sleeve
2003 Polaris Genesis I Sleeve
2003 Polaris Octane Sleeve
2003 Polaris Octane Sleeve
2003 Polaris Virage I Sleeve
2003 Polaris Virage I Sleeve

2004 Polaris Genesis I Sleeve
2004 Polaris Genesis I Sleeve
2004 Polaris Octane Sleeve
2004 Polaris Octane Sleeve
2004 Polaris Virage I Sleeve
2004 Polaris Virage I Sleeve

2005 Polaris Genesis I Sleeve
2005 Polaris Genesis I Sleeve"
44-403,44-403,Cylinder Sleeve fits Yamaha Blaster 2 /Raider 760 /GP 760 /Wave Venture 760 /XL 760 1996-2000,96.65,57.95,True,,"Cast iron cylinder sleeve, must be bored and honed to finished size.

","1996 Yamaha Blaster 2 Sleeve
1996 Yamaha Raider 760 Sleeve

1997 Yamaha Blaster 2 Sleeve
1997 Yamaha GP 760 Sleeve
1997 Yamaha Wave Venture 760 Sleeve

1998 Yamaha GP 760 Sleeve
1998 Yamaha XL 760 Sleeve

1999 Yamaha GP 760 Sleeve
1999 Yamaha XL 760 Sleeve

2000 Yamaha XL 760 Sleeve"
44-404,44-404,Cylinder Sleeve fits Yamaha Raider 1100 /Exciter /Wave Venture 1100 /Wave Venture 1995-1998,96.65,57.95,True,,"Cast iron cylinder sleeve, must be bored and honed to finished size.

","1995 Yamaha Raider 1100 Sleeve

1996 Yamaha Blaster Sleeve
1996 Yamaha Exciter Sleeve
1996 Yamaha Raider 1100 Sleeve
1996 Yamaha Wave Venture 1100 Sleeve
1996 Yamaha Wave Venture Sleeve

1997 Yamaha Exciter Sleeve
1997 Yamaha Wave Venture 1100 Sleeve
1998 Yamaha Wave Venture Sleeve"
44-406,44-406,Cylinder Sleeve fits Yamaha GP800 /XL800 /XLT 800 /GP800R 1998-2005,108.95,65.35,True,,"Cast iron cylinder sleeve for Yamaha 800 motors, must be bored and honed to finished size.

","1998 Yamaha GP800 Sleeve
1998 Yamaha XL800 Sleeve

1999 Yamaha GP800 Sleeve
1999 Yamaha XL800 Sleeve

2000 Yamaha GP800 Sleeve
2000 Yamaha XL800 Sleeve

2001 Yamaha GP800R Sleeve
2001 Yamaha XL800 Sleeve

2002 Yamaha GP800R Sleeve
2002 Yamaha XLT 800 Sleeve

2003 Yamaha GP800R Sleeve
2003 Yamaha XLT 800 Sleeve

2004 Yamaha GP800R Sleeve
2004 Yamaha XLT 800 Sleeve

2005 Yamaha GP800R Sleeve"
44-407,44-407,Cylinder Sleeve fits Yamaha XLT /GP1200R /XR1800 1999-2005,96.65,57.95,True,,"Cast iron cylinder sleeve, must bore and hone to finished size.

","1999 Yamaha XLT Sleeve
2000 Yamaha GP1200R Sleeve
2000 Yamaha XLT Sleeve
2000 Yamaha XR1800 Sleeve

2001 Yamaha GP1200R Sleeve
2001 Yamaha XLT Sleeve

2002 Yamaha GP1200R Sleeve
2002 Yamaha XLT Sleeve

2003 Yamaha GP1200R Sleeve
2003 Yamaha XLT Sleeve

2004 Yamaha XLT Sleeve

2005 Yamaha XLT Sleeve"
44-409,44-409,Cylinder Sleeve fits Yamaha GP1300R 2003-2004,108.95,65.35,True,,"Cast iron cylinder sleeve, must bore and hone to finished size.

","2003 Yamaha GP1300R Sleeve
2004 Yamaha GP1300R Sleeve
2005 Yamaha GP1300 NPV Sleeve
2006 Yamaha GP1300 NPV Sleeve
2007 Yamaha GP1300 NPV Sleeve
2008 Yamaha GP1300 NPV Sleeve"
44-410,44-410,Cylinder Sleeve fits Yamaha FX140 HO / FX Cruiser HO /AR230 HO /FX Cruiser HO /SX230 HO /VX 110,108.95,65.35,True,,"Cast iron cylinder sleeve, must bore and hone to finished size.
Can only be used on an SBT engine","2004 Yamaha FX140 HO Sleeve
2004 Yamaha Waverunner FX Cruiser HO Sleeve

2005 Yamaha AR230 HO Sleeve
2005 Yamaha FX Cruiser HO Sleeve
2005 Yamaha FX140 HO Sleeve
2005 Yamaha SX230 HO Sleeve
2005 Yamaha VX 110 Deluxe Sleeve
2005 Yamaha VX 110 Sport Sleeve
2005 Yamaha VX 1100E Waverunner Sport Sleeve
2005 Yamaha Waverunner FX Cruiser HO Sleeve

2006 Yamaha AR230 HO Sleeve
2006 Yamaha FX Cruiser HO Sleeve
2006 Yamaha FX140 HO Sleeve
2006 Yamaha SX230 HO Sleeve
2006 Yamaha VX 110 Deluxe Sleeve
2006 Yamaha VX 110 Sport Sleeve
2006 Yamaha VX 1100E Waverunner DLX Sleeve
2006 Yamaha VX 1100E Waverunner Sport Sleeve
2006 Yamaha Waverunner FX Cruiser HO Sleeve

2007 Yamaha FX Cruiser HO Sleeve
2007 Yamaha FX140 HO Sleeve
2007 Yamaha VX 110 Deluxe Sleeve
2007 Yamaha VX 110 Sport Sleeve
2007 Yamaha VX 1100E Waverunner DLX Sleeve
2007 Yamaha VX 1100E Waverunner Sport Sleeve
2007 Yamaha Waverunner FX Cruiser HO Sleeve

2008 Yamaha FX Cruiser HO Sleeve
2008 Yamaha FX140 HO Sleeve
2008 Yamaha VX 110 Deluxe Sleeve
2008 Yamaha VX 110 Sport Sleeve
2008 Yamaha VX 1100E Waverunner DLX Sleeve
2008 Yamaha VX 1100E Waverunner Sport Sleeve
2008 Yamaha Waverunner FX Cruiser HO Sleeve"
44-412,44-412,Cylinder Sleeve fits Yamaha 1.8L 2008-2014,108.95,65.35,True,,New SBT Replacement for Yamaha Cylinder Sleeve,"
2008-2014 FX Cruiser SHO
2009-2014 FZR
2009-2014 FZS
2010-2014 FX SHO
2014 AR192
2014 SX192
2009-2014 FX HO
2010-2014 242 LTD
2010-2014 242 LTD S
2010-2014 AR 240 HO
2010-2014 SX 240 HO
2011-2013 VXS
2011-2014 FX Cruiser HO
2011-2014 VXR
2012 212 SS
2012 212X
2012-2013 AR 190
2012-2013 SX 190
2014 AR 210
2014 SX 210 "
44-501,44-501,Cylinder Sleeve fits Tigershark Barracuda /Daytona/Monte Carlo/Montego Deluxe/Montego/TS 640 94-1999,96.65,57.95,True,,"Cast iron cylinder sleeve, must bore and hone to finished size.

","1994 Tigershark Barracuda Sleeve
1994 Tigershark Daytona Sleeve
1994 Tigershark Monte Carlo Sleeve
1994 Tigershark Montego Deluxe Sleeve
1994 Tigershark Montego Sleeve

1995 Tigershark Barracuda Sleeve
1995 Tigershark Daytona Sleeve
1995 Tigershark Monte Carlo Sleeve
1995 Tigershark Montego Deluxe Sleeve
1995 Tigershark Montego Sleeve

1996 Tigershark Monte Carlo Sleeve
1996 Tigershark Montego Deluxe Sleeve
1996 Tigershark Montego Sleeve

1997 Tigershark Monte Carlo Sleeve
1997 Tigershark Montego Deluxe Sleeve
1997 Tigershark Montego Sleeve

1998 Tigershark TS 640 Sleeve

1999 Tigershark TS 640 Sleeve"
44-502,44-502,Cylinder Sleeve fits Tigershark Daytona 770 /Monte Carlo /770L /TS 770 /770R 1996 1997 1998 1999,96.65,57.95,True,,"Cast iron cylinder sleeve, must bore and hone to finished size.

","1996 Tigershark Daytona 770 Sleeve
1996 Tigershark Monte Carlo Sleeve

1997 Tigershark Daytona 770 Sleeve
1997 Tigershark Monte Carlo Sleeve

1998 Tigershark 770L Sleeve
1998 Tigershark TS 770 Sleeve

1999 Tigershark 770L Sleeve
1999 Tigershark 770R Sleeve
1999 Tigershark TS 770 Sleeve"
44-503,44-503,Cylinder Sleeve fits Tigershark 900 /Monte Carlo 900 1995-1996,96.65,57.95,True,,"Cast iron cylinder sleeve, must bore and hone to finished size.

","1995 Tigershark 900 Sleeve

1996 Tigershark Monte Carlo 900 Sleeve"
44-504,44-504,Cylinder Sleeve fits Tigershark Monte Carlo 1000 /Daytona 1000 /TS 1000 1997-1998,96.65,57.95,True,,"Cast iron cylinder sleeve, must bore and hone to finished size.
","1997 Tigershark Monte Carlo 1000 Sleeve
1997 Tigershark Daytona 1000 Sleeve

1998 Tigershark TS 1000 Sleeve"
